Date,Open,High,Low,Close
18-11-2008,"2,430.75","2,430.75","2,305.95","2,321.20"
19-11-2008,"2,341.55","2,358.00","2,257.95","2,277.80"
20-11-2008,"2,227.55","2,244.50","2,161.00","2,212.35"
21-11-2008,"2,190.55","2,346.80","2,186.30","2,328.50"
24-11-2008,"2,313.00","2,379.80","2,271.35","2,349.60"
25-11-2008,"2,419.30","2,420.75","2,298.30","2,310.90"
26-11-2008,"2,316.60","2,373.65","2,281.60","2,364.50"
28-11-2008,"2,322.20","2,466.90","2,322.20","2,449.95"
01-12-2008,"2,457.10","2,543.40","2,406.10","2,420.80"
02-12-2008,"2,333.40","2,368.95","2,293.95","2,356.70"
03-12-2008,"2,368.40","2,389.30","2,264.55","2,300.90"
04-12-2008,"2,309.85","2,374.55","2,299.75","2,368.60"
05-12-2008,"2,346.95","2,346.95","2,262.15","2,275.75"
08-12-2008,"2,282.60","2,367.25","2,282.60","2,304.20"
10-12-2008,"2,341.75","2,402.35","2,339.30","2,391.35"
11-12-2008,"2,394.25","2,394.25","2,273.45","2,294.50"
12-12-2008,"2,268.65","2,268.65","2,171.85","2,211.95"
15-12-2008,"2,241.10","2,279.80","2,193.20","2,201.10"
16-12-2008,"2,201.30","2,275.35","2,190.65","2,265.90"
17-12-2008,"2,245.60","2,290.65","2,208.55","2,218.95"
18-12-2008,"2,231.30","2,330.85","2,231.30","2,320.15"
19-12-2008,"2,322.85","2,343.85","2,273.65","2,329.40"
22-12-2008,"2,324.80","2,352.50","2,298.40","2,317.15"
23-12-2008,"2,300.45","2,302.65","2,246.20","2,259.65"
24-12-2008,"2,289.70","2,289.70","2,185.95","2,195.50"
26-12-2008,"2,191.65","2,213.15","2,115.70","2,126.10"
29-12-2008,"2,121.40","2,155.70","2,066.70","2,146.55"
30-12-2008,"2,147.70","2,207.70","2,138.30","2,197.55"
31-12-2008,"2,215.60","2,222.65","2,170.00","2,187.00"
01-01-2009,"2,201.95","2,285.60","2,197.05","2,280.15"
02-01-2009,"2,287.45","2,304.00","2,255.15","2,262.80"
05-01-2009,"2,265.35","2,329.50","2,265.35","2,318.00"
06-01-2009,"2,317.90","2,332.35","2,278.85","2,312.80"
07-01-2009,"2,336.75","2,360.55","2,109.40","2,178.30"
09-01-2009,"2,167.05","2,255.55","2,125.65","2,210.00"
12-01-2009,"2,172.55","2,172.55","2,091.25","2,108.40"
13-01-2009,"2,072.25","2,207.80","2,046.30","2,181.20"
14-01-2009,"2,226.95","2,301.75","2,217.50","2,262.95"
15-01-2009,"2,176.20","2,184.15","2,118.75","2,173.55"
16-01-2009,"2,173.10","2,199.30","2,151.80","2,190.90"
19-01-2009,"2,195.30","2,201.20","2,146.50","2,171.45"
20-01-2009,"2,148.30","2,158.55","2,120.20","2,145.45"
21-01-2009,"2,138.95","2,142.85","2,083.05","2,097.75"
22-01-2009,"2,124.85","2,124.85","2,066.45","2,106.60"
23-01-2009,"2,091.75","2,102.45","2,047.30","2,065.15"
27-01-2009,"2,091.95","2,166.65","2,091.95","2,147.85"
28-01-2009,"2,132.75","2,210.90","2,132.75","2,201.25"
29-01-2009,"2,211.45","2,223.40","2,173.10","2,204.95"
30-01-2009,"2,187.35","2,233.80","2,167.80","2,225.75"
02-02-2009,"2,213.85","2,213.85","2,146.25","2,157.35"
03-02-2009,"2,162.20","2,211.40","2,147.50","2,178.00"
04-02-2009,"2,186.35","2,221.85","2,165.80","2,175.60"
05-02-2009,"2,181.65","2,187.35","2,110.70","2,129.75"
06-02-2009,"2,130.15","2,197.55","2,130.15","2,185.10"
09-02-2009,"2,187.20","2,234.70","2,178.00","2,221.15"
10-02-2009,"2,225.80","2,249.60","2,208.80","2,234.50"
11-02-2009,"2,208.45","2,218.10","2,192.35","2,209.15"
12-02-2009,"2,189.80","2,199.25","2,166.30","2,178.90"
13-02-2009,"2,187.25","2,210.95","2,183.25","2,191.60"
16-02-2009,"2,188.25","2,195.55","2,131.50","2,138.15"
17-02-2009,"2,131.80","2,131.80","2,054.35","2,074.60"
18-02-2009,"2,055.35","2,097.35","2,055.35","2,074.10"
19-02-2009,"2,071.95","2,130.40","2,071.95","2,124.95"
20-02-2009,"2,113.15","2,113.15","2,035.85","2,062.90"
24-02-2009,"2,059.15","2,062.40","2,012.25","2,052.40"
25-02-2009,"2,062.90","2,106.70","2,062.90","2,102.15"
26-02-2009,"2,098.80","2,122.60","2,085.50","2,110.50"
27-02-2009,"2,104.80","2,105.60","2,042.25","2,094.10"
02-03-2009,"2,077.60","2,077.60","2,023.75","2,041.85"
03-03-2009,"2,042.30","2,043.30","1,993.80","2,002.00"
04-03-2009,"2,004.45","2,041.40","1,998.20","2,029.00"
05-03-2009,"2,036.35","2,043.35","1,999.70","2,010.65"
06-03-2009,"1,999.90","2,082.00","1,992.80","2,073.60"
09-03-2009,"2,054.95","2,054.95","2,014.25","2,022.80"
12-03-2009,"2,047.05","2,100.75","2,047.05","2,068.40"
13-03-2009,"2,085.30","2,188.40","2,085.30","2,184.35"
16-03-2009,"2,182.05","2,217.50","2,166.05","2,211.55"
17-03-2009,"2,210.00","2,210.00","2,156.95","2,173.70"
18-03-2009,"2,194.50","2,242.90","2,185.05","2,199.30"
19-03-2009,"2,200.70","2,258.85","2,200.70","2,239.20"
20-03-2009,"2,225.10","2,240.85","2,208.25","2,229.35"
23-03-2009,"2,228.80","2,292.45","2,228.80","2,286.10"
24-03-2009,"2,286.70","2,342.00","2,261.30","2,283.30"
25-03-2009,"2,284.25","2,321.40","2,274.55","2,300.35"
26-03-2009,"2,320.45","2,418.40","2,306.85","2,387.45"
27-03-2009,"2,398.40","2,408.40","2,333.60","2,387.75"
30-03-2009,"2,358.50","2,358.50","2,249.45","2,267.35"
31-03-2009,"2,296.00","2,335.60","2,280.25","2,318.70"
01-04-2009,"2,317.35","2,387.20","2,289.40","2,379.80"
02-04-2009,"2,402.10","2,514.05","2,402.10","2,493.95"
06-04-2009,"2,525.35","2,559.20","2,469.10","2,502.70"
08-04-2009,"2,492.95","2,594.40","2,431.55","2,569.45"
09-04-2009,"2,586.20","2,604.05","2,537.95","2,556.20"
13-04-2009,"2,593.35","2,606.55","2,484.15","2,542.15"
15-04-2009,"2,437.55","2,531.40","2,397.65","2,523.75"
16-04-2009,"2,537.15","2,557.45","2,477.75","2,492.00"
17-04-2009,"2,490.65","2,607.90","2,490.65","2,537.30"
20-04-2009,"2,522.15","2,581.30","2,501.85","2,531.55"
21-04-2009,"2,551.25","2,551.25","2,486.20","2,499.40"
22-04-2009,"2,520.90","2,551.45","2,471.55","2,495.25"
23-04-2009,"2,497.60","2,660.95","2,497.60","2,640.50"
24-04-2009,"2,640.85","2,661.60","2,588.35","2,655.25"
27-04-2009,"2,629.90","2,698.95","2,619.05","2,682.85"
28-04-2009,"2,685.80","2,692.90","2,638.15","2,647.60"
29-04-2009,"2,650.20","2,781.60","2,650.20","2,770.85"
04-05-2009,"2,804.90","3,006.50","2,804.90","2,988.30"
05-05-2009,"3,003.40","3,003.40","2,886.35","2,948.65"
06-05-2009,"2,931.00","2,953.50","2,875.40","2,893.50"
07-05-2009,"2,893.30","2,929.50","2,857.10","2,920.50"
08-05-2009,"2,917.95","2,938.05","2,828.05","2,851.55"
11-05-2009,"2,852.10","2,877.45","2,795.75","2,814.75"
12-05-2009,"2,790.70","2,964.60","2,790.70","2,954.55"
13-05-2009,"2,955.35","2,983.55","2,893.50","2,910.95"
14-05-2009,"2,856.00","2,910.90","2,838.45","2,896.55"
15-05-2009,"2,921.95","3,005.95","2,913.70","2,981.15"
18-05-2009,"3,343.60","3,375.20","3,277.20","3,351.85"
19-05-2009,"3,369.70","3,369.70","3,011.25","3,027.10"
20-05-2009,"3,005.10","3,119.20","3,005.10","3,069.35"
21-05-2009,"3,062.20","3,107.35","2,991.10","2,999.65"
22-05-2009,"2,973.60","3,025.90","2,960.90","3,020.20"
25-05-2009,"3,039.05","3,044.90","2,980.80","3,021.25"
26-05-2009,"3,036.00","3,073.25","3,005.45","3,016.05"
27-05-2009,"3,056.45","3,124.80","3,056.45","3,119.70"
28-05-2009,"3,119.55","3,165.55","3,100.35","3,114.75"
29-05-2009,"3,138.60","3,217.55","3,121.50","3,206.20"
01-06-2009,"3,173.65","3,315.45","3,173.65","3,303.05"
02-06-2009,"3,321.80","3,359.55","3,285.55","3,312.55"
03-06-2009,"3,313.85","3,354.95","3,260.25","3,308.45"
04-06-2009,"3,296.45","3,320.05","3,270.60","3,306.75"
05-06-2009,"3,328.60","3,380.90","3,312.90","3,363.25"
08-06-2009,"3,382.70","3,429.75","3,372.95","3,403.40"
09-06-2009,"3,377.85","3,590.85","3,371.40","3,583.00"
10-06-2009,"3,616.95","3,720.70","3,596.95","3,642.80"
11-06-2009,"3,648.55","3,649.75","3,538.85","3,561.35"
12-06-2009,"3,566.20","3,593.50","3,487.70","3,498.35"
15-06-2009,"3,493.05","3,537.85","3,446.05","3,478.10"
16-06-2009,"3,439.75","3,520.05","3,412.80","3,503.15"
17-06-2009,"3,493.60","3,499.75","3,390.05","3,410.75"
18-06-2009,"3,366.25","3,493.35","3,366.25","3,400.95"
19-06-2009,"3,421.45","3,496.40","3,419.15","3,462.85"
22-06-2009,"3,492.75","3,517.05","3,409.95","3,422.30"
23-06-2009,"3,367.70","3,440.75","3,350.45","3,407.70"
24-06-2009,"3,427.90","3,516.75","3,369.25","3,476.25"
25-06-2009,"3,482.35","3,545.20","3,443.90","3,462.15"
26-06-2009,"3,503.30","3,599.95","3,462.75","3,577.55"
29-06-2009,"3,586.10","3,595.00","3,504.95","3,514.40"
30-06-2009,"3,515.05","3,552.05","3,480.50","3,497.65"
01-07-2009,"3,500.70","3,550.45","3,476.00","3,526.70"
02-07-2009,"3,534.05","3,541.90","3,486.95","3,534.20"
03-07-2009,"3,528.85","3,560.75","3,481.80","3,545.30"
06-07-2009,"3,547.00","3,581.25","3,422.65","3,430.55"
07-07-2009,"3,444.65","3,475.20","3,419.95","3,449.00"
08-07-2009,"3,418.10","3,418.10","3,320.55","3,365.15"
09-07-2009,"3,360.40","3,397.50","3,339.40","3,374.55"
10-07-2009,"3,366.95","3,507.20","3,366.95","3,423.60"
13-07-2009,"3,437.30","3,471.55","3,407.55","3,459.50"
14-07-2009,"3,483.10","3,585.00","3,481.85","3,561.95"
15-07-2009,"3,555.30","3,644.60","3,555.30","3,628.55"
16-07-2009,"3,661.25","3,682.00","3,621.10","3,634.25"
17-07-2009,"3,665.20","3,793.60","3,665.20","3,772.95"
20-07-2009,"3,842.80","4,170.95","3,842.80","4,092.50"
21-07-2009,"4,095.30","4,115.55","3,992.95","4,010.50"
22-07-2009,"4,046.45","4,057.10","3,900.10","3,932.90"
23-07-2009,"3,974.50","4,029.00","3,974.50","4,005.00"
24-07-2009,"4,041.90","4,090.70","4,028.05","4,076.00"
27-07-2009,"4,073.60","4,135.80","4,071.05","4,088.70"
28-07-2009,"4,087.30","4,101.15","4,038.80","4,089.10"
29-07-2009,"4,068.00","4,144.20","4,032.20","4,129.75"
30-07-2009,"4,139.35","4,318.60","4,127.35","4,292.85"
31-07-2009,"4,334.70","4,374.55","4,284.25","4,330.05"
03-08-2009,"4,339.50","4,395.25","4,309.95","4,380.15"
04-08-2009,"4,353.50","4,400.95","4,286.80","4,335.15"
05-08-2009,"4,321.05","4,415.20","4,321.05","4,403.35"
06-08-2009,"4,409.05","4,427.15","4,291.55","4,316.40"
07-08-2009,"4,286.35","4,342.85","4,262.10","4,278.00"
10-08-2009,"4,310.95","4,465.65","4,310.95","4,402.30"
11-08-2009,"4,420.55","4,488.85","4,366.15","4,422.10"
12-08-2009,"4,410.05","4,410.05","4,232.50","4,345.50"
13-08-2009,"4,388.30","4,440.55","4,376.15","4,432.35"
14-08-2009,"4,436.05","4,441.75","4,356.70","4,391.95"
17-08-2009,"4,346.65","4,346.65","4,247.05","4,264.15"
18-08-2009,"4,251.85","4,324.85","4,241.90","4,291.50"
19-08-2009,"4,301.65","4,320.80","4,202.60","4,236.10"
20-08-2009,"4,269.45","4,320.05","4,269.45","4,284.80"
21-08-2009,"4,287.10","4,377.55","4,247.00","4,368.15"
24-08-2009,"4,411.65","4,494.10","4,411.65","4,482.30"
25-08-2009,"4,475.80","4,600.75","4,456.65","4,591.70"
26-08-2009,"4,597.40","4,762.35","4,597.40","4,730.55"
27-08-2009,"4,729.80","4,789.40","4,716.80","4,753.00"
28-08-2009,"4,753.85","4,765.60","4,648.00","4,721.15"
31-08-2009,"4,644.05","4,649.95","4,602.75","4,618.35"
01-09-2009,"4,625.55","4,707.85","4,595.85","4,644.50"
02-09-2009,"4,602.55","4,721.10","4,601.75","4,680.20"
03-09-2009,"4,686.50","4,731.35","4,640.30","4,686.90"
04-09-2009,"4,709.85","4,731.75","4,655.55","4,704.65"
07-09-2009,"4,734.50","4,782.80","4,731.30","4,775.90"
08-09-2009,"4,788.35","4,837.50","4,740.80","4,757.10"
09-09-2009,"4,763.10","4,768.75","4,686.70","4,736.40"
10-09-2009,"4,745.25","4,809.05","4,722.15","4,744.50"
11-09-2009,"4,727.45","4,811.65","4,727.45","4,785.65"
14-09-2009,"4,726.80","4,803.25","4,726.80","4,786.05"
15-09-2009,"4,806.35","4,861.65","4,798.30","4,846.35"
16-09-2009,"4,872.30","4,887.30","4,844.75","4,880.95"
17-09-2009,"4,907.15","5,000.10","4,905.20","4,973.75"
18-09-2009,"4,973.20","5,015.85","4,958.00","4,979.05"
22-09-2009,"4,978.00","5,097.85","4,970.60","5,084.50"
23-09-2009,"5,078.60","5,101.45","4,972.10","4,992.65"
24-09-2009,"4,935.25","5,016.75","4,883.35","4,997.90"
25-09-2009,"4,985.20","4,985.20","4,897.95","4,905.60"
29-09-2009,"4,988.70","5,063.10","4,965.25","5,044.20"
30-09-2009,"5,043.90","5,141.55","5,043.90","5,122.10"
01-10-2009,"5,149.15","5,215.25","5,076.65","5,174.05"
05-10-2009,"5,114.40","5,203.45","5,088.85","5,119.60"
06-10-2009,"5,167.35","5,194.35","5,016.10","5,078.20"
07-10-2009,"5,101.35","5,111.70","4,918.30","4,929.15"
08-10-2009,"4,937.35","4,954.25","4,815.35","4,841.60"
09-10-2009,"4,915.45","4,957.25","4,761.45","4,774.80"
12-10-2009,"4,800.45","4,926.30","4,800.45","4,916.95"
14-10-2009,"4,952.45","5,007.55","4,931.05","4,976.05"
15-10-2009,"4,980.00","5,000.20","4,870.55","4,919.35"
16-10-2009,"4,935.35","4,978.30","4,923.60","4,937.35"
17-10-2009,"4,969.50","4,990.55","4,954.80","4,967.45"
20-10-2009,"5,000.45","5,059.05","4,998.60","5,014.10"
21-10-2009,"5,017.55","5,128.65","5,013.35","5,074.45"
22-10-2009,"5,059.15","5,135.50","4,993.10","5,033.60"
23-10-2009,"5,054.30","5,163.90","5,054.30","5,126.15"
26-10-2009,"5,136.00","5,215.50","5,113.65","5,162.30"
27-10-2009,"5,170.55","5,236.75","5,087.35","5,136.15"
28-10-2009,"5,131.35","5,187.40","5,122.55","5,168.50"
29-10-2009,"5,155.35","5,169.10","5,075.10","5,088.95"
30-10-2009,"5,112.25","5,192.30","4,978.15","5,048.80"
03-11-2009,"5,060.90","5,068.95","4,828.30","4,849.85"
04-11-2009,"4,877.05","5,034.35","4,877.05","5,023.35"
05-11-2009,"5,024.35","5,053.05","4,911.05","5,043.20"
06-11-2009,"5,046.85","5,121.55","5,025.30","5,068.10"
09-11-2009,"5,082.10","5,118.20","5,030.70","5,110.00"
10-11-2009,"5,136.55","5,159.60","5,056.35","5,064.85"
11-11-2009,"5,069.00","5,265.55","5,069.00","5,259.00"
12-11-2009,"5,265.20","5,332.80","5,256.60","5,311.55"
13-11-2009,"5,313.75","5,406.60","5,296.30","5,379.10"
16-11-2009,"5,397.45","5,406.80","5,330.30","5,370.20"
17-11-2009,"5,387.00","5,483.90","5,375.15","5,474.50"
18-11-2009,"5,475.55","5,573.85","5,470.85","5,484.60"
19-11-2009,"5,483.05","5,483.25","5,365.80","5,417.45"
20-11-2009,"5,382.70","5,476.10","5,328.10","5,463.55"
23-11-2009,"5,486.85","5,486.85","5,427.60","5,456.20"
24-11-2009,"5,477.05","5,513.55","5,405.75","5,486.20"
25-11-2009,"5,477.95","5,525.70","5,458.10","5,476.80"
26-11-2009,"5,478.85","5,496.85","5,344.30","5,366.50"
27-11-2009,"5,361.75","5,361.75","5,162.45","5,262.50"
30-11-2009,"5,315.80","5,397.50","5,309.60","5,364.20"
01-12-2009,"5,389.10","5,406.50","5,355.10","5,394.40"
02-12-2009,"5,412.80","5,420.95","5,340.15","5,362.75"
03-12-2009,"5,386.20","5,447.80","5,363.45","5,413.95"
04-12-2009,"5,422.45","5,497.25","5,401.25","5,429.60"
07-12-2009,"5,442.10","5,493.60","5,419.10","5,442.50"
08-12-2009,"5,444.40","5,506.45","5,417.00","5,499.80"
09-12-2009,"5,491.75","5,556.00","5,476.20","5,543.20"
10-12-2009,"5,543.55","5,561.90","5,515.90","5,532.45"
11-12-2009,"5,547.05","5,587.05","5,501.05","5,521.05"
14-12-2009,"5,510.05","5,581.05","5,510.05","5,557.85"
15-12-2009,"5,555.75","5,594.40","5,531.00","5,544.60"
16-12-2009,"5,547.05","5,652.65","5,526.40","5,637.00"
17-12-2009,"5,678.75","5,729.70","5,655.05","5,692.05"
18-12-2009,"5,710.25","5,735.05","5,674.15","5,682.80"
21-12-2009,"5,721.70","5,758.80","5,663.35","5,678.95"
22-12-2009,"5,680.65","5,728.85","5,620.30","5,657.45"
23-12-2009,"5,686.60","5,826.65","5,685.90","5,815.00"
24-12-2009,"5,840.90","5,854.45","5,788.35","5,829.70"
29-12-2009,"5,838.35","5,839.60","5,762.80","5,778.60"
30-12-2009,"5,769.80","5,832.70","5,769.80","5,791.30"
31-12-2009,"5,797.15","5,843.20","5,797.15","5,818.40"
04-01-2010,"5,819.50","5,889.20","5,819.50","5,877.25"
05-01-2010,"5,898.95","5,923.25","5,874.90","5,913.65"
06-01-2010,"5,913.90","5,922.15","5,816.55","5,824.90"
07-01-2010,"5,828.20","5,840.05","5,690.80","5,702.85"
08-01-2010,"5,694.80","5,694.80","5,599.30","5,607.90"
11-01-2010,"5,629.70","5,691.80","5,606.15","5,649.65"
12-01-2010,"5,741.65","5,897.00","5,741.65","5,862.40"
13-01-2010,"5,866.55","6,082.50","5,846.75","6,075.80"
14-01-2010,"6,095.70","6,160.00","6,004.85","6,105.30"
15-01-2010,"6,095.15","6,145.40","6,058.60","6,118.40"
18-01-2010,"6,131.75","6,190.85","6,112.40","6,181.15"
19-01-2010,"6,175.25","6,181.60","6,044.55","6,068.70"
20-01-2010,"6,108.95","6,123.30","6,024.10","6,052.40"
21-01-2010,"6,028.45","6,098.65","5,927.15","5,951.90"
22-01-2010,"5,951.95","5,951.95","5,814.60","5,874.60"
25-01-2010,"5,850.60","5,850.60","5,745.95","5,799.30"
27-01-2010,"5,753.65","5,767.90","5,577.50","5,599.00"
28-01-2010,"5,639.80","5,729.20","5,572.05","5,649.35"
29-01-2010,"5,554.85","5,619.45","5,423.45","5,594.15"
01-02-2010,"5,543.55","5,739.55","5,477.95","5,643.45"
02-02-2010,"5,720.05","5,745.00","5,561.70","5,586.70"
03-02-2010,"5,599.55","5,713.75","5,599.55","5,698.85"
04-02-2010,"5,686.75","5,686.75","5,541.75","5,565.95"
05-02-2010,"5,460.75","5,510.60","5,401.55","5,449.75"
06-02-2010,"5,453.40","5,522.65","5,453.40","5,501.70"
08-02-2010,"5,503.10","5,555.75","5,387.95","5,484.65"
09-02-2010,"5,474.60","5,620.80","5,474.60","5,606.30"
10-02-2010,"5,616.70","5,654.05","5,563.65","5,573.45"
11-02-2010,"5,595.20","5,678.05","5,595.20","5,644.20"
15-02-2010,"5,669.90","5,698.85","5,630.05","5,667.05"
16-02-2010,"5,665.50","5,767.80","5,642.25","5,745.10"
17-02-2010,"5,779.70","5,798.25","5,712.05","5,743.80"
18-02-2010,"5,745.80","5,785.50","5,722.15","5,741.10"
19-02-2010,"5,701.80","5,758.20","5,686.25","5,712.45"
22-02-2010,"5,759.55","5,815.70","5,740.90","5,752.80"
23-02-2010,"5,750.90","5,796.60","5,729.90","5,783.80"
24-02-2010,"5,744.25","5,828.30","5,744.25","5,779.75"
25-02-2010,"5,810.25","5,814.90","5,752.35","5,782.10"
26-02-2010,"5,787.30","5,832.00","5,724.80","5,766.70"
02-03-2010,"5,823.55","5,857.70","5,797.95","5,848.70"
03-03-2010,"5,885.15","5,913.15","5,848.90","5,896.70"
04-03-2010,"5,906.30","5,906.30","5,799.45","5,833.60"
05-03-2010,"5,834.05","5,863.05","5,815.55","5,843.20"
08-03-2010,"5,843.45","5,905.80","5,843.45","5,882.70"
09-03-2010,"5,903.85","5,968.10","5,880.45","5,925.10"
10-03-2010,"5,926.30","5,947.70","5,881.95","5,897.85"
11-03-2010,"5,900.00","5,980.05","5,900.00","5,960.05"
12-03-2010,"5,977.15","5,987.90","5,933.15","5,960.65"
15-03-2010,"5,980.65","6,052.05","5,906.50","6,038.45"
16-03-2010,"6,059.20","6,119.70","6,021.90","6,102.75"
17-03-2010,"6,094.00","6,174.30","6,094.00","6,143.00"
18-03-2010,"6,155.75","6,185.00","6,129.75","6,174.70"
19-03-2010,"6,189.60","6,189.60","6,132.70","6,145.45"
22-03-2010,"6,086.25","6,162.30","6,085.15","6,128.75"
23-03-2010,"6,174.55","6,176.40","6,123.15","6,142.70"
25-03-2010,"6,137.55","6,220.05","6,128.05","6,201.20"
26-03-2010,"6,223.50","6,223.50","6,135.00","6,151.90"
29-03-2010,"6,133.65","6,140.90","6,039.85","6,050.95"
30-03-2010,"6,033.15","6,042.85","5,908.15","5,917.75"
31-03-2010,"5,947.60","5,967.55","5,842.30","5,855.95"
01-04-2010,"5,861.45","5,994.25","5,861.45","5,984.00"
05-04-2010,"5,992.80","6,017.35","5,933.30","5,993.90"
06-04-2010,"6,001.60","6,003.65","5,924.00","5,934.80"
07-04-2010,"5,947.85","5,947.85","5,871.95","5,920.05"
08-04-2010,"5,892.10","5,994.30","5,892.10","5,950.00"
09-04-2010,"5,959.25","6,013.30","5,943.65","5,950.70"
12-04-2010,"5,969.10","5,985.90","5,916.85","5,963.80"
13-04-2010,"6,041.50","6,163.15","5,905.15","6,141.15"
15-04-2010,"6,141.60","6,230.60","6,126.70","6,171.75"
16-04-2010,"6,141.85","6,194.60","6,117.55","6,142.85"
19-04-2010,"6,123.55","6,123.55","6,026.60","6,064.25"
20-04-2010,"6,117.05","6,117.05","5,990.15","6,000.00"
21-04-2010,"6,036.55","6,050.40","5,976.60","6,004.60"
22-04-2010,"5,990.45","6,087.45","5,977.95","6,017.20"
23-04-2010,"6,055.60","6,072.30","6,001.85","6,016.15"
26-04-2010,"6,034.50","6,059.85","6,024.10","6,040.00"
27-04-2010,"6,034.80","6,045.50","6,015.70","6,037.75"
28-04-2010,"6,014.65","6,014.65","5,939.50","5,949.65"
29-04-2010,"5,949.80","5,961.65","5,899.35","5,938.55"
30-04-2010,"5,947.85","6,021.75","5,914.70","5,985.80"
03-05-2010,"5,946.40","5,958.30","5,901.85","5,930.00"
04-05-2010,"5,955.30","5,958.60","5,855.85","5,871.80"
05-05-2010,"5,811.90","5,956.60","5,771.55","5,932.00"
06-05-2010,"5,925.25","5,925.25","5,835.40","5,867.90"
07-05-2010,"5,811.70","5,818.25","5,712.25","5,726.60"
10-05-2010,"5,780.80","5,901.50","5,772.90","5,890.90"
11-05-2010,"5,900.00","5,900.00","5,805.35","5,834.35"
12-05-2010,"5,838.15","5,911.85","5,820.55","5,876.25"
13-05-2010,"5,900.05","5,951.05","5,887.95","5,922.60"
14-05-2010,"5,913.65","5,972.35","5,801.90","5,839.75"
17-05-2010,"5,827.40","5,827.40","5,673.00","5,744.55"
18-05-2010,"5,796.20","5,796.20","5,686.50","5,754.70"
19-05-2010,"5,742.40","5,762.30","5,641.30","5,663.10"
20-05-2010,"5,708.75","5,714.25","5,642.75","5,659.90"
21-05-2010,"5,618.10","5,639.65","5,554.00","5,606.45"
24-05-2010,"5,622.70","5,702.45","5,622.65","5,638.50"
25-05-2010,"5,592.35","5,592.35","5,446.80","5,488.10"
26-05-2010,"5,528.80","5,702.35","5,528.80","5,674.40"
27-05-2010,"5,671.60","5,740.90","5,623.30","5,713.60"
28-05-2010,"5,721.20","5,792.25","5,709.05","5,783.60"
31-05-2010,"5,852.35","5,852.35","5,704.20","5,761.95"
01-06-2010,"5,762.05","5,764.05","5,679.10","5,688.30"
02-06-2010,"5,688.80","5,757.10","5,688.80","5,738.45"
03-06-2010,"5,804.25","5,854.95","5,800.10","5,839.65"
04-06-2010,"5,844.30","5,894.35","5,799.85","5,884.30"
07-06-2010,"5,783.60","5,801.15","5,732.25","5,785.85"
08-06-2010,"5,786.15","5,821.55","5,727.35","5,740.70"
09-06-2010,"5,744.55","5,765.30","5,658.85","5,670.40"
10-06-2010,"5,668.15","5,747.05","5,668.15","5,735.10"
11-06-2010,"5,776.00","5,801.50","5,714.70","5,739.25"
14-06-2010,"5,778.85","5,965.20","5,778.85","5,945.25"
15-06-2010,"5,914.35","5,959.20","5,899.35","5,916.75"
16-06-2010,"5,961.35","5,994.30","5,942.65","5,969.90"
17-06-2010,"5,985.15","5,996.75","5,912.80","5,975.90"
18-06-2010,"5,975.05","6,064.00","5,970.55","6,006.95"
21-06-2010,"6,018.30","6,071.75","6,018.30","6,037.25"
22-06-2010,"6,004.80","6,010.75","5,953.40","5,958.55"
23-06-2010,"5,930.45","6,016.35","5,924.70","6,007.65"
24-06-2010,"6,005.20","6,023.10","5,958.45","6,014.60"
25-06-2010,"6,001.15","6,001.15","5,908.05","5,921.75"
28-06-2010,"5,929.50","5,990.45","5,929.50","5,979.60"
29-06-2010,"5,968.50","5,968.50","5,892.30","5,934.15"
30-06-2010,"5,877.80","5,949.60","5,837.00","5,928.30"
01-07-2010,"5,893.65","5,893.65","5,842.65","5,861.25"
02-07-2010,"5,869.20","5,869.20","5,800.40","5,836.30"
05-07-2010,"5,837.55","5,876.75","5,832.15","5,862.60"
06-07-2010,"5,860.90","5,975.65","5,859.70","5,959.55"
07-07-2010,"5,957.55","5,964.45","5,921.45","5,954.40"
08-07-2010,"5,980.05","6,069.30","5,980.05","6,041.30"
09-07-2010,"6,064.75","6,123.10","6,064.75","6,108.40"
12-07-2010,"6,129.30","6,196.40","6,128.65","6,185.65"
13-07-2010,"6,150.20","6,150.20","5,996.50","6,028.05"
14-07-2010,"6,058.45","6,063.85","5,936.55","5,952.45"
15-07-2010,"5,953.75","5,997.25","5,950.50","5,985.50"
16-07-2010,"6,013.20","6,094.35","6,013.20","6,086.10"
19-07-2010,"6,044.00","6,107.20","6,020.60","6,072.80"
20-07-2010,"6,089.30","6,091.75","6,042.40","6,052.50"
21-07-2010,"6,060.80","6,102.00","6,060.80","6,097.45"
22-07-2010,"6,076.20","6,084.65","6,026.75","6,076.25"
23-07-2010,"6,134.70","6,134.70","6,086.20","6,100.40"
26-07-2010,"6,103.90","6,141.90","6,103.90","6,131.35"
27-07-2010,"6,145.60","6,187.30","6,142.00","6,168.65"
28-07-2010,"6,166.05","6,176.70","6,132.65","6,161.40"
29-07-2010,"6,146.05","6,165.40","6,140.85","6,152.35"
30-07-2010,"6,139.25","6,144.25","6,045.60","6,086.85"
02-08-2010,"6,102.10","6,129.90","6,088.10","6,104.35"
03-08-2010,"6,118.20","6,132.20","6,056.65","6,077.00"
04-08-2010,"6,102.75","6,297.10","6,102.75","6,274.20"
05-08-2010,"6,280.50","6,344.35","6,280.50","6,288.70"
06-08-2010,"6,289.00","6,333.10","6,241.80","6,259.90"
09-08-2010,"6,233.80","6,320.20","6,218.65","6,306.85"
